element_index,cx,cy,cz,Re_J,Im_J,magnitude_J
2852,-1.976855221237e+01,3.875060206971e+01,-4.948151852498e+01,1.759061266759e-02,2.058211618840e-03,1.771061515276e-02
2853,-1.976855221237e+01,3.875060206971e+01,-4.698151852498e+01,6.715370364962e-03,1.671175049822e-02,1.801051925551e-02
2854,5.148286650432e+01,3.875060206971e+01,-4.698151852498e+01,8.869266614668e-03,1.535545980012e-03,9.001210570740e-03
2855,5.148286650432e+01,3.875060206971e+01,-4.948151852498e+01,9.922127001571e-03,-5.040367039574e-03,1.112896689405e-02
2856,-1.976855221237e+01,3.918361477160e+01,-4.873151852498e+01,1.338364693615e-02,1.745388885984e-02,2.199455027145e-02
2857,5.148286650432e+01,3.918361477160e+01,-4.773151852498e+01,9.386340098570e-03,3.739004638540e-03,1.010363974680e-02
2858,3.504023141585e+01,3.831758936781e+01,-4.873151852498e+01,7.397783730328e-04,2.778797534449e-04,7.902462898247e-04
2859,1.859759632739e+01,3.831758936781e+01,-4.873151852498e+01,2.213473200792e-03,-2.431709766141e-03,3.288263371047e-03
2860,2.955935305303e+01,3.831758936781e+01,-4.773151852498e+01,8.413978259856e-04,-1.300531758706e-03,1.548978100870e-03
2861,2.154961238921e+00,3.831758936781e+01,-4.873151852498e+01,5.907730000151e-05,-1.911280979990e-03,1.912193795578e-03
2862,1.311671796457e+01,3.831758936781e+01,-4.773151852498e+01,-1.159600781467e-03,-2.140141178731e-03,2.434107277274e-03
2863,-3.325917123901e+00,3.831758936781e+01,-4.773151852498e+01,1.771951852927e-03,-8.220073949223e-04,1.953332927690e-03
2864,-1.658204808570e+01,3.356821941748e+01,-4.973151852498e+01,2.118790681739e-04,7.358852201534e-04,7.657805147498e-04
2865,-2.182815542470e+01,2.738706888464e+01,-4.973151852498e+01,6.960128469631e-04,6.607684268088e-04,9.597128721681e-04
2866,5.384730185788e+01,2.904437226649e+01,-4.973151852498e+01,-7.393873276274e-05,3.218763090553e-04,3.302594351924e-04
2867,-1.639423126664e+01,2.231178147440e+01,-4.973151852498e+01,6.342789024123e-04,-6.736496588078e-05,6.378461920193e-04
2868,-8.595501565285e+00,3.166392320731e+01,-4.973151852498e+01,-2.955067892009e-04,-4.251623175221e-04,5.177714348094e-04
2869,-8.407684746229e+00,2.548277267447e+01,-4.973151852498e+01,-1.414540134450e-03,4.048405593846e-04,1.471332617219e-03
2870,7.822099321159e+00,2.604651379594e+01,-4.973151852498e+01,-8.894697317061e-05,6.721255399535e-04,6.779854758724e-04
2871,7.681236706866e+00,3.222766432879e+01,-4.973151852498e+01,1.569353641188e-06,2.181149785748e-04,2.181206243103e-04
2872,-5.854779424901e-01,3.530743003504e+01,-4.973151852498e+01,-7.759014268403e-05,-4.083782201196e-04,4.156837751342e-04
2873,-2.567985091421e-01,2.294512896934e+01,-4.973151852498e+01,-8.978080378461e-05,-4.345618442046e-04,4.437393256933e-04
2874,1.590255425110e+01,3.523782366157e+01,-4.973151852498e+01,-2.467453102480e-04,2.976150714607e-04,3.865979551031e-04
2875,3.233740384136e+01,3.521145552879e+01,-4.973151852498e+01,4.441915808134e-04,2.667047246840e-04,5.181096125669e-04
2876,4.836642349506e+01,3.522552279934e+01,-4.973151852498e+01,-7.445080487860e-04,-2.958660246220e-04,8.011422715304e-04
2877,4.841337769982e+01,2.286322173365e+01,-4.973151852498e+01,2.677054814352e-04,2.516688064758e-05,2.688858431974e-04
2878,3.247826645565e+01,2.284915446310e+01,-4.973151852498e+01,5.074809753153e-04,6.885446452594e-05,5.121307231480e-04
2879,1.613732527492e+01,2.287552259587e+01,-4.973151852498e+01,-4.174206004042e-04,5.883584794230e-04,7.213914734391e-04
2880,4.022967176251e+01,2.593823842747e+01,-4.973151852498e+01,1.453180305544e-04,-1.559878746314e-04,2.131889937033e-04
2881,2.425539181178e+01,2.595053928970e+01,-4.973151852498e+01,4.271549147092e-04,7.667492951167e-05,4.339819880776e-04
2882,2.416148340225e+01,3.213168982254e+01,-4.973151852498e+01,-2.496240053964e-04,-2.281105547530e-04,3.381516956336e-04
2883,4.018271755774e+01,3.211938896032e+01,-4.973151852498e+01,6.574855045779e-05,2.075146190953e-04,2.176813933839e-04
2884,-2.501465955137e+01,3.610586312260e+01,-4.973151852498e+01,1.181719705119e-01,-3.654941497791e-01,3.841231418926e-01
2885,-1.953378118855e+01,3.721172624521e+01,-4.973151852498e+01,-9.982852214888e-04,-5.798562445041e-03,5.883867759602e-03
2886,5.696374486714e+01,3.918361477160e+01,-4.873151852498e+01,3.045724022777e-02,-4.844184966165e-01,4.853750337074e-01
2887,5.696374486714e+01,3.875060206971e+01,-4.798151852498e+01,5.035811113547e-03,-1.090808944609e-01,1.091970738159e-01
2888,5.696374486714e+01,3.213643883497e+01,-4.873151852498e+01,1.454100249906e-03,-4.079613270519e-04,1.510245006992e-03
2889,5.696374486714e+01,2.595528830212e+01,-4.773151852498e+01,-1.573889630467e-03,-2.585371991710e-03,3.026760133279e-03
2890,5.152982070908e+01,1.977413776928e+01,-4.773151852498e+01,-4.688069858215e-04,-1.438264155627e-04,4.903733554840e-04
2891,4.609589655103e+01,1.977413776928e+01,-4.873151852498e+01,1.075846065652e-04,-1.662646943867e-03,1.666124037255e-03
2892,-1.911119334567e+01,1.977413776928e+01,-4.773151852498e+01,-1.065547743138e-03,-8.666821752516e-04,1.373510096725e-03
2893,-1.367726918761e+01,1.977413776928e+01,-4.873151852498e+01,2.363821885109e-04,-1.426454497794e-03,1.445907664176e-03
2894,2.979412407685e+01,1.977413776928e+01,-4.873151852498e+01,-1.027557279569e-03,-3.443954211856e-03,3.593980324954e-03
2895,3.522804823491e+01,1.977413776928e+01,-4.773151852498e+01,2.595447960391e-03,-9.390463461845e-04,2.760101113253e-03
2896,1.349235160268e+01,1.977413776928e+01,-4.873151852498e+01,2.034188580491e-04,-1.359172985078e-03,1.374310894658e-03
2897,1.892627576074e+01,1.977413776928e+01,-4.773151852498e+01,-2.892190130568e-04,-2.347003752364e-05,2.901697437276e-04
2898,-2.809420871497e+00,1.977413776928e+01,-4.873151852498e+01,6.176395133285e-04,-2.397932480692e-03,2.476198447294e-03
2899,2.624503286561e+00,1.977413776928e+01,-4.773151852498e+01,-2.077322755314e-03,-4.861187026023e-04,2.133443512907e-03
2900,-2.501465955137e+01,3.500000000000e+01,-4.773151852498e+01,7.937144480376e-02,-4.838981224991e-01,4.903643739184e-01
2901,-2.477988852755e+01,3.500000000000e+01,-4.873151852498e+01,1.184416403752e-02,-6.011951924481e-01,6.013118522401e-01
2902,-2.454511750373e+01,2.992471258976e+01,-4.873151852498e+01,3.463722153112e-03,-8.255574164619e-04,3.560746579277e-03
2903,-2.454511750373e+01,2.484942517952e+01,-4.773151852498e+01,-3.616779675825e-03,-7.197682276952e-04,3.687704099445e-03
2904,-1.658204808570e+01,3.356821941748e+01,-4.673151852498e+01,-7.972843328545e-04,6.158091324244e-04,1.007414112961e-03
2905,-2.182815542470e+01,2.738706888464e+01,-4.673151852498e+01,5.216880094184e-04,1.356473473845e-03,1.453333638370e-03
2906,5.384730185788e+01,2.904437226649e+01,-4.673151852498e+01,2.861488405895e-04,3.517052893396e-04,4.534068476768e-04
2907,-1.639423126664e+01,2.231178147440e+01,-4.673151852498e+01,6.040408795350e-04,1.193129959665e-04,6.157117630482e-04
2908,-8.595501565285e+00,3.166392320731e+01,-4.673151852498e+01,-2.707143099081e-04,-5.797717128456e-04,6.398605133972e-04
2909,-8.407684746229e+00,2.548277267447e+01,-4.673151852498e+01,-9.115589447078e-04,3.331391384056e-05,9.121674882017e-04
2910,7.822099321158e+00,2.604651379594e+01,-4.673151852498e+01,7.127463160581e-05,6.816014350457e-04,6.853178746880e-04
2911,7.681236706866e+00,3.222766432879e+01,-4.673151852498e+01,2.575811170068e-04,4.165761351662e-04,4.897792443832e-04
2912,-5.854779424901e-01,3.530743003504e+01,-4.673151852498e+01,2.815256169731e-04,-1.952885165388e-04,3.426284834978e-04
2913,-2.567985091421e-01,2.294512896934e+01,-4.673151852498e+01,9.424078438771e-06,-3.968406001148e-04,3.969524847560e-04
2914,1.590255425110e+01,3.523782366157e+01,-4.673151852498e+01,-9.848321651905e-05,-1.880187412452e-04,2.122498315556e-04
2915,3.233740384136e+01,3.521145552879e+01,-4.673151852498e+01,2.602699424428e-04,-2.836258263644e-04,3.849468175216e-04
2916,4.836642349506e+01,3.522552279934e+01,-4.673151852498e+01,-8.653068671141e-04,-6.648824801909e-05,8.678575121524e-04
2917,4.841337769982e+01,2.286322173365e+01,-4.673151852498e+01,5.179497921531e-05,5.037304437362e-05,7.225069876050e-05
2918,3.247826645565e+01,2.284915446310e+01,-4.673151852498e+01,8.790530183996e-05,-2.991876565116e-05,9.285728097281e-05
2919,1.613732527492e+01,2.287552259587e+01,-4.673151852498e+01,9.288579532947e-05,5.252125293344e-04,5.333628895451e-04
2920,4.022967176251e+01,2.593823842747e+01,-4.673151852498e+01,1.180446132188e-04,-4.091420247672e-04,4.258306319895e-04
2921,2.425539181178e+01,2.595053928970e+01,-4.673151852498e+01,4.427477580660e-04,-3.236287686523e-04,5.484169555839e-04
2922,2.416148340225e+01,3.213168982254e+01,-4.673151852498e+01,-3.122831430191e-04,-7.879531499065e-05,3.220705871053e-04
2923,4.018271755774e+01,3.211938896032e+01,-4.673151852498e+01,3.448816138347e-04,2.632231960374e-04,4.338545591478e-04
2924,-2.501465955137e+01,3.610586312260e+01,-4.673151852498e+01,3.747846153080e-02,-2.133309394351e-01,2.165980720113e-01
2925,-1.953378118855e+01,3.721172624521e+01,-4.673151852498e+01,3.104343227678e-03,-4.081555441946e-03,5.127966624395e-03
2926,-2.454459111104e+01,4.134948213853e+01,2.695502886727e+01,5.321033066582e+00,-2.110545554468e+02,2.111216207965e+02
2927,-2.452826635627e+01,4.416601362747e+01,-3.874617801663e+01,6.964672536006e-04,1.107191191070e-03,1.308028657531e-03
2928,-2.445841148621e+01,5.049660060812e+01,-1.752276345613e+01,1.622713274076e-04,-1.774686483765e-04,2.404726696637e-04
2929,-2.451283238487e+01,4.491105196864e+01,-2.321213789850e+01,1.352148180390e-04,1.582795690265e-05,1.361380594728e-04
2930,-2.422222423232e+01,6.316183492560e+01,-2.638449627494e+01,-1.134156948389e-04,-3.706140984765e-05,1.193175089234e-04
2931,-2.430936960233e+01,5.973935272034e+01,-2.020977957490e+01,-1.660585964986e-04,2.147123471978e-04,2.714347978986e-04
2932,-2.440707032063e+01,5.513660107608e+01,-3.937535645092e+01,-9.664945811181e-05,-1.004567363432e-03,1.009205977700e-03
2933,-2.398089261794e+01,7.059291803179e+01,-4.146979045079e+01,3.070656940778e-04,2.880568704994e-04,4.210298102526e-04
2934,-2.428194083242e+01,6.107486255412e+01,-3.597850488700e+01,-2.468887781766e-04,-2.774106102466e-04,3.713633200344e-04
2935,-2.442990014445e+01,5.207387831931e+01,2.310354360790e+01,-2.565068034639e-04,4.398950559465e-04,5.092184211804e-04
2936,-2.396895933472e+01,7.096480443847e+01,2.117760659529e+01,1.918405943100e-04,4.880379597542e-05,1.979510649802e-04
2937,-2.433165983716e+01,5.825667842546e+01,9.717786775480e+00,7.135993389567e-05,2.810379176797e-04,2.899561196790e-04
2938,-2.451922542824e+01,4.491809857857e+01,1.722476651675e+01,-2.925590611440e-04,-3.742779678054e-05,2.949434593771e-04
2939,-2.427681495955e+01,6.096638379518e+01,1.794160091630e+01,9.929730822785e-05,-9.285113888592e-05,1.359459062043e-04
2940,-2.373688456839e+01,7.725741325214e+01,-3.535948894874e+01,-1.079702118521e-04,5.117583446250e-05,1.194844453489e-04
2941,-2.420592468133e+01,6.374463131402e+01,3.048023382799e+00,3.972445479656e-05,-2.124731926299e-04,2.161547822631e-04
2942,-2.445621619888e+01,5.064045549573e+01,-6.796657152540e+00,-5.459100971896e-05,1.275299682784e-04,1.387230015218e-04
2943,-2.451063709755e+01,4.505490685625e+01,7.677677754495e-02,4.464304286075e-05,1.538487249722e-05,4.721965245131e-05
2944,-2.372495128517e+01,7.762929965882e+01,1.506730509324e+01,8.811052151256e-05,1.693987819708e-04,1.909434768051e-04
2945,-2.372723797274e+01,7.755918961375e+01,-1.897124290934e+00,-1.562930136917e-04,2.113137184606e-04,2.628326344625e-04
2946,-2.372940895319e+01,7.749213451962e+01,-1.905915561951e+01,3.662417553196e-06,4.146826380046e-04,4.146988106623e-04
2947,-2.430500333456e+01,5.995026270208e+01,-4.542244946836e+00,-5.664515308842e-04,-5.735524324851e-04,8.061201707256e-04
2948,-2.449639560441e+01,4.798082133534e+01,-3.337573590631e+01,1.372890174515e-03,-3.471927608895e-04,1.416110957691e-03
2949,-2.448515938905e+01,4.887676117404e+01,9.000952375930e+00,-1.965934283048e-04,4.548523410838e-05,2.017867254666e-04
2950,-2.390707175417e+01,7.311883190408e+01,5.161536021574e+00,2.458017994884e-04,-4.007872412051e-04,4.701584172857e-04
2951,-2.392117601785e+01,7.267989040328e+01,-2.576548033668e+01,-3.544074353736e-04,-3.544852426356e-04,5.012628227731e-04
